ICD10;AirP;AQHI;SH;CO;SC;O3;SO;PM2.5;SP;AQHIX;SI;NO2;SN;O3H8;S8;SO2;SS;LAG
J00-J99;Age 0-10 All;0.02520236;0.006428106;0.1476141;0.052587714;0.00037079;0.000790426;0.003526116;0.000771112;0.010756612;0.004407532;0.001854967;0.000728375;0.000468269;0.000540267;0.013289018;0.003671648;5
J00-J99;Age 0-10 Female;0.028155065;0.00807629;0.16612475;0.06556652;-0.00090104;0.000986753;0.004402249;0.000967694;0.011757112;0.005528722;0.002494712;0.000906852;-0.00018767;0.000680727;0.014250729;0.00460158;5
J00-J99;Age 0-10 Male;0.023121202;0.007068989;0.13438316;0.05811577;0.001255282;0.000872053;0.002925134;0.000849092;0.010017567;0.004849274;0.001398248;0.000805584;0.000906503;0.000592313;0.012588805;0.004044136;5
J00-J99;Age 11-60 All;0.009475506;0.005337375;0.077392;0.0448735;0.001312563;0.000644439;0.001883095;0.000652938;0.001290104;0.003637941;-0.000188637;0.000616446;0.000560196;0.000430808;0.0057575;0.003155355;5
J00-J99;Age 11-60 Female;0.009892806;0.006207569;0.0893091;0.05199491;0.001162086;0.000747949;0.002024933;0.00075853;0.002042479;0.004228664;-0.000113768;0.000714824;0.000669695;0.000501845;0.006564645;0.003661089;5
J00-J99;Age 11-60 Male;0.008995615;0.005867343;0.06417988;0.04953298;0.00147269;0.000710162;0.001727846;0.000718879;0.0004632;0.004000959;-0.00027221;0.000679759;0.000441495;0.000472747;0.004877333;0.003477449;5
J00-J99;Age 60+All;0.009396714;0.005869199;0.0173757;0.04927556;0.002479764;0.000702892;0.000921194;0.000721038;0.00384271;0.004002243;-0.000395064;0.0006778;0.001485135;0.000472268;0.007463053;0.003480989;5
J00-J99;Age 60+ Female;0.009865321;0.007387938;-0.01421001;0.06177199;0.003122853;0.000882285;0.000898002;0.000907276;0.003646756;0.005035363;-0.000673782;0.000848941;0.001797815;0.000596052;0.00862517;0.004353183;5
J00-J99;Age 60+ Male;0.008873468;0.00700882;0.05236093;0.05909303;0.001778695;0.000843221;0.000944618;0.000861314;0.004033936;0.004781185;-9.03E-05;0.000813797;0.001148561;0.000562866;0.006126202;0.004187904;5
J00-J99;All: LAG 6;0.009595834;0.00469399;0.05912158;0.03935714;0.001100047;0.000571116;0.001308438;0.000572823;0.002585913;0.003203482;0.000231967;0.000539491;0.000391764;0.00038367;0.005645889;0.002745611;6
J00-J99;Female;0.007001137;0.005395524;0.04498007;0.04508998;0.00104142;0.000654064;0.001133823;0.000658723;0.000993463;0.003676639;-5.35E-05;0.000617531;0.000321208;0.000441125;0.005231056;0.003156243;6
J00-J99;Male;0.012085176;0.004854244;0.07290216;0.04083409;0.001158513;0.000592838;0.0014749;0.000592214;0.004119259;0.00331744;0.000509508;0.000560125;0.000459421;0.000396673;0.00603815;0.002839489;6
J00-J99;Warm All;0.02186621;0.003002072;0.1967319;0.03403425;0.001096395;0.000362344;0.002290859;0.000421536;0.01313202;0.00202746;0.002991341;0.000431458;0.000831115;0.000204165;0.01448095;0.002196789;6
J00-J99;Warm Female;0.02474274;0.003782126;0.2672081;0.04273306;0.000703369;0.000455267;0.002740904;0.000531213;0.01559368;0.002549615;0.003765081;0.0005419;0.000865635;0.000256724;0.0167126;0.002770465;6
J00-J99;Warm Male;0.01912694;0.003596938;0.129872364;0.040816003;0.001470365;0.000433219;0.001868423;0.000503742;0.01078042;0.002430768;0.002251577;0.000518121;0.000797823;0.000244191;0.01237738;0.002627282;6
J00-J99;Cold All;-0.003406314;0.005894554;-0.000960584;0.041068178;0.001475462;0.000735667;0.000433941;0.000644888;-0.008970903;0.004082872;-0.001173189;0.000583897;-0.000698739;0.000651939;0.000577571;0.002960254;6
J00-J99;Cold Female;-0.010273051;0.006579885;-0.04869051;0.04578615;0.001924982;0.00081693;-0.000106043;0.000720837;-0.013915517;0.004548021;-0.001886047;0.000649322;-0.000835452;0.000727439;-0.000936526;0.003308875;6
J00-J99;Cold Male;0.003272884;0.005847958;0.04587263;0.04079371;0.001034105;0.000733962;0.000957677;0.000638982;-0.004142247;0.004060179;-0.000472798;0.000581589;-0.000564426;0.00064728;0.002043225;0.002933616;6
J00-J99;Age 0-10 All;0.016960818;0.006426162;0.09602757;0.05253032;0.001053732;0.0007906;0.002672464;0.000771681;0.004754512;0.004403193;0.000678279;0.000727929;0.00038074;0.000541161;0.01140372;0.003667154;6
J00-J99;Age 0-10 Female;0.016500154;0.008095739;0.07968426;0.0655935;0.000815257;0.000991093;0.003233491;0.000971691;0.002811697;0.00553968;0.000450584;0.000909954;0.000133641;0.000685052;0.013070427;0.00460951;6
J00-J99;Age 0-10 Male;0.017250702;0.007049405;0.10746473;0.05797337;0.001218805;0.000870089;0.002291351;0.000847237;0.006057458;0.004833226;0.000833523;0.000802574;0.000544171;0.000591557;0.010240304;0.004030307;6
J00-J99;Age 11-60 All;0.00864215;0.005307251;0.06057814;0.04493327;0.000980799;0.00064412;0.001035605;0.000650967;0.002988073;0.003616552;0.000290226;0.00061294;0.00043063;0.000429861;0.004093683;0.003131706;6
J00-J99;Age 11-60 Female;0.006817892;0.006164402;0.05113737;0.05203427;0.001171519;0.000746548;0.000656969;0.000755915;0.002247187;0.004197616;7.88E-05;0.000709719;0.000490364;0.000499947;0.003953359;0.003638143;6
J00-J99;Age 11-60 Male;0.010603477;0.005845364;0.07088732;0.04965263;0.000773278;0.000711162;0.001444606;0.000717105;0.003787313;0.003985988;0.000520456;0.00067729;0.000366949;0.000472758;0.004236427;0.00344857;6
J00-J99;Age 60+All;0.003417792;0.005831503;0.01100149;0.04927822;0.00142868;0.000704917;0.000341616;0.000716716;-0.000846784;0.003973048;-0.000442311;0.000673811;0.000311367;0.000470659;0.002289883;0.003443181;6
J00-J99;Age 60+ Female;-0.00094955;0.007341974;-0.00139642;0.06173;0.000953343;0.000884996;0.000302893;0.000901221;-0.003481776;0.004992282;-0.000824815;0.000842975;8.72E-05;0.000593647;0.000868807;0.004316899;6
J00-J99;Age 60+ Male;0.008203652;0.006971437;0.02477166;0.05925041;0.001959773;0.000845828;0.000379641;0.000858092;0.002063868;0.0047602;-1.18E-05;0.000811351;0.000554967;0.000561599;0.003894044;0.004135268;6
J00-J99;All: LAG 7;0.006417935;0.004691298;0.003099287;0.03945179;0.001679666;0.000567102;0.00119485;0.000571434;-0.000494559;0.003202452;-0.000531906;0.000538726;0.000520199;0.000383498;0.004511722;0.002737132;7
J00-J99;Female;0.003564249;0.005381556;-0.02065531;0.04510864;0.001884894;0.000648085;0.000686515;0.000656937;-0.001092297;0.003667616;-0.000832485;0.000614983;0.000753458;0.000440514;0.00415099;0.003142852;7
J00-J99;Male;0.00913716;0.004863202;0.02616305;0.0410287;0.001477735;0.000590403;0.001677928;0.000591087;7.15E-05;0.003325428;-0.000239113;0.000561202;0.000296187;0.000397091;0.004848669;0.002835316;7
J00-J99;Warm All;0.01985061;0.003009906;0.1473594;0.03452078;0.001619319;0.000357962;0.002301932;0.000422245;0.01188209;0.002035848;0.001990759;0.000431889;0.00113729;0.000204285;0.01084727;0.002220393;7
J00-J99;Warm Female;0.01915921;0.003787932;0.164782288;0.043307655;0.001437662;0.000448702;0.001899717;0.00053353;0.01350545;0.002554151;0.002217715;0.000540859;0.001318682;0.000256457;0.0141481;0.002790614;7
J00-J99;Warm Male;0.02048065;0.003609587;0.13081423;0.04142258;0.001789271;0.000430054;0.002672184;0.000503618;0.01033614;0.002446633;0.00177412;0.000519268;0.000964641;0.000245322;0.007739239;0.00266099;7
J00-J99;Cold All;-0.007774988;0.005872059;-0.06023753;0.04099647;0.002225599;0.000733878;0.000277776;0.000641344;-0.014162528;0.004062524;-0.001904691;0.000582867;-0.000969381;0.000646804;0.000791082;0.002933386;7
J00-J99;Cold Female;-0.012030224;0.006545489;-0.10135296;0.04563985;0.002999696;0.000813814;-0.000285496;0.000716392;-0.016491851;0.004521533;-0.002433572;0.000647378;-0.000424477;0.000722033;-0.001177523;0.00327909;7
J00-J99;Cold Male;-0.003639584;0.005838886;-0.01986111;0.04081542;0.001456271;0.000733714;0.000824158;0.000636258;-0.011892812;0.004047833;-0.001383728;0.000581872;-0.001500715;0.000642195;0.002703356;0.002908344;7
J00-J99;Age 0-10 All;0.013207863;0.006443173;0.03507177;0.05264364;0.001153997;0.000786975;0.00245615;0.00077271;0.001688308;0.004418958;0.000157662;0.000730813;0.00022928;0.000541581;0.007578102;0.003672213;7
J00-J99;Age 0-10 Female;0.01131311;0.008100158;-0.003582398;0.065526335;0.000975977;0.000983487;0.002285747;0.000971273;0.002554366;0.005544579;4.98E-05;0.000909597;0.000627227;0.000684232;0.01045652;0.004589148;7
J00-J99;Age 0-10 Male;0.01445866;0.007073235;0.06227854;0.05817834;0.001284458;0.000867405;0.002565751;0.000848732;0.001083327;0.004856621;0.000227205;0.000807699;-3.17E-05;0.000592442;0.005578281;0.004047947;7
J00-J99;Age 11-60 All;0.004700496;0.005308817;-0.00952992;0.0451231;0.001741543;0.000640191;0.001047947;0.000649664;-0.001671876;0.003619312;-0.000767049;0.000612639;0.000478889;0.000430204;0.003928847;0.003118931;7
J00-J99;Age 11-60 Female;0.004132481;0.006152276;-0.002617601;0.05214129;0.002051811;0.000740581;0.000692672;0.000754131;-0.000792663;0.004190455;-0.000852095;0.000707774;0.000830768;0.000499669;0.001592148;0.003629917;7
J00-J99;Age 11-60 Male;0.005293861;0.005861979;-0.01724819;0.04997992;0.001397515;0.000708678;0.001427817;0.000716065;-0.002626833;0.004000369;-0.000672361;0.000678846;0.00010041;0.000473846;0.006418904;0.003427687;7
J00-J99;Age 60+All;0.002531328;0.005821295;-0.00906967;0.04944586;0.002144014;0.000700528;5.62E-05;0.000714466;-0.000427012;0.003963757;-0.000841293;0.000670695;0.000919173;0.000470621;0.002200474;0.003439194;7
J00-J99;Age 60+ Female;-0.004533468;0.00733209;-0.07690563;0.06196915;0.002321326;0.000879426;-0.000770795;0.000900884;-0.005048681;0.004985488;-0.001623281;0.00083924;0.000684386;0.000595158;0.003924905;0.004306443;7
J00-J99;Age 60+ Male;0.010242705;0.006957447;0.06666353;0.05942784;0.001951499;0.000841697;0.000955891;0.000852872;0.004635036;0.004745183;3.28E-05;0.000807816;0.001172001;0.000560387;0.000227503;0.004138868;7
J00-J99;All: LAG 8;0.01004503;0.004673454;0.004521681;0.039317291;0.001535409;0.000564719;0.001432174;0.000569021;0.002212166;0.003201114;-8.93E-06;0.000538906;0.000584234;0.000380792;0.006740264;0.002710578;8
J00-J99;Female;0.008965204;0.005368131;-0.006259519;0.045010909;0.001300998;0.000647131;0.001378048;0.000653753;0.001861194;0.003672118;-2.35E-05;0.000616697;0.00050996;0.000437734;0.006568241;0.003115924;8
J00-J99;Male;0.011075984;0.004843378;0.01506275;0.04087304;0.001764864;0.000586698;0.001483064;0.000589641;0.002546038;0.003321311;3.70E-06;0.000560473;0.000656002;0.000394327;0.006905308;0.002807257;8
J00-J99;Warm All;0.02210445;0.003021777;0.1646135;0.03496646;0.00200263;0.00035712;0.002556228;0.000422251;0.01221891;0.002058269;0.002041075;0.000438877;0.001154768;0.000204305;0.01015884;0.002224699;8
J00-J99;Warm Female;0.02273947;0.003812329;0.1862847;0.04410387;0.001778834;0.000449058;0.00228176;0.000534651;0.01402561;0.002587793;0.002557368;0.00055119;0.001208493;0.00025687;0.010253372;0.00280784;8
J00-J99;Warm Male;0.0214805;0.003614806;0.144067612;0.041709631;0.002217604;0.000427711;0.002810216;0.000502395;0.01048494;0.002466049;0.001544704;0.000525565;0.001103447;0.000244761;0.010072425;0.002652028;8
J00-J99;Cold All;-0.001902952;0.005833089;-0.05796012;0.04074334;0.001384963;0.000732562;0.000637601;0.000639204;-0.008264176;0.004045003;-0.00105723;0.000581686;-0.00074541;0.000638349;0.004887571;0.002900507;8
J00-J99;Cold Female;-0.00428348;0.00650246;-0.08060497;0.04534067;0.00125124;0.000814905;0.00069884;0.000712433;-0.010563861;0.004505795;-0.001310525;0.000647244;-0.001061351;0.0007125;0.004441048;0.00324246;8
J00-J99;Cold Male;0.00042582;0.005801809;-0.03554964;0.04059745;0.001519146;0.000730292;0.000575932;0.00063596;-0.006006195;0.004026892;-0.000807904;0.000579719;-0.00043599;0.000634155;0.005323525;0.002877275;8
J00-J99;Age 0-10 All;0.020498625;0.006410198;0.04373222;0.05241737;0.000935911;0.000784308;0.002895045;0.000769134;0.007901548;0.004415714;0.001163173;0.000729238;0.000597516;0.000538218;0.01105252;0.003629238;8
J00-J99;Age 0-10 Female;0.022351105;0.008062568;0.04914152;0.0653709;-0.000427002;0.000980665;0.003124025;0.000965927;0.011886831;0.005544608;0.002023035;0.000909446;0.000514495;0.000680265;0.010011506;0.004556026;8
J00-J99;Age 0-10 Male;0.019229645;0.007038902;0.04000974;0.05785432;0.001890931;0.000863797;0.002735646;0.000845708;0.005177905;0.004851619;0.00055874;0.000804948;0.000657927;0.000588632;0.011758627;0.003989366;8
J00-J99;Age 11-60 All;0.007537815;0.005291824;-0.002605541;0.044984978;0.001700868;0.000637765;0.001183176;0.000647134;0.000416034;0.003618039;-0.00037041;0.000613602;0.000541814;0.000426853;0.006068246;0.003093624;8
J00-J99;Age 11-60 Female;0.006620592;0.006135278;-0.001119859;0.05196002;0.001651578;0.000739154;0.00118297;0.000750144;-0.000309058;0.004192315;-0.000490099;0.000709762;0.000496625;0.000495544;0.005342137;0.003596632;8
J00-J99;Age 11-60 Male;0.00852763;0.005849374;-0.00440201;0.04992321;0.001756088;0.000705597;0.00118141;0.000715527;0.001207464;0.004001147;-0.000240136;0.000679898;0.000592349;0.000471155;0.006850735;0.00340962;8
J00-J99;Age 60+All;0.003933945;0.005810604;-0.02739222;0.04937554;0.001842671;0.000697181;0.000297871;0.000712664;-0.00010748;0.003967932;-0.000583944;0.000671663;0.000676081;0.000468521;0.003133684;0.003409049;8
J00-J99;Age 60+ Female;0.002442728;0.007321871;-0.06998751;0.06191715;0.002030987;0.000877427;0.000237353;0.000897261;-0.002057704;0.004994273;-0.00088407;0.000841386;0.000543156;0.000592526;0.006103012;0.004265107;8
J00-J99;Age 60+ Male;0.005575933;0.006950148;0.02060232;0.05937746;0.001634421;0.000835873;0.000365161;0.000853269;0.002047754;0.004752061;-0.000245671;0.00080886;0.000820404;0.000558301;-0.000229344;0.004110463;8
J00-J99;All: LAG 9;0.012850838;0.004670999;-0.005404739;0.039213679;0.001775049;0.000563417;0.001121369;0.000570761;0.004708847;0.003194332;0.000445885;0.000537015;0.00068409;0.00037982;0.004645936;0.002699036;9
J00-J99;Female;0.015432324;0.005365571;-0.007609511;0.044899207;0.001715499;0.000646335;0.001466757;0.000655243;0.006292103;0.003664199;0.000700045;0.000614267;0.000787069;0.000436895;0.004820168;0.00311092;9
J00-J99;Male;0.010345168;0.004846836;-0.003251451;0.04079903;0.00183323;0.000585398;0.000785898;0.000592446;0.003162691;0.003318019;0.000195065;0.000559296;0.000584355;0.00039349;0.004473587;0.0027906;9
J00-J99;Warm All;0.02210668;0.003051809;0.1416926;0.03566391;0.002415014;0.000360071;0.002173368;0.000425627;0.01156501;0.002073986;0.001882424;0.000443158;0.001124072;0.00020555;0.007495452;0.002220889;9
J00-J99;Warm Female;0.02637693;0.003843471;0.1908191;0.0448797;0.002461398;0.000453084;0.002661441;0.000536997;0.01469027;0.00260369;0.002575872;0.000555979;0.001326134;0.000258036;0.008805838;0.002801736;9
J00-J99;Warm Male;0.01806017;0.003651713;0.09528573;0.04254625;0.002371659;0.000430957;0.001713877;0.000507087;0.008580857;0.002483807;0.001219264;0.000530321;0.000931055;0.000246186;0.006273063;0.002642894;9
J00-J99;Cold All;0.003846246;0.005806616;-0.05786348;0.04040317;0.001336641;0.000726941;0.000451613;0.000641651;-0.002488805;0.004024767;-0.000280301;0.000578555;-0.000360747;0.000630716;0.003459105;0.002891837;9
J00-J99;Cold Female;0.005538151;0.006472683;-0.07750962;0.04499217;0.001289545;0.000808953;0.000714707;0.000714952;-0.001955187;0.004484321;-0.00018214;0.000643499;-0.000405043;0.000705491;0.003073663;0.003243566;9
J00-J99;Cold Male;0.002159627;0.005780058;-0.0385087;0.04025679;0.001384994;0.000724855;0.00019009;0.000638972;-0.00303179;0.004008069;-0.000379851;0.000577138;-0.000319333;0.00062568;0.003820687;0.002861136;9
J00-J99;Age 0-10 All;0.02594169;0.006407722;0.02029802;0.0525722;0.00169965;0.000783087;0.002790123;0.000773155;0.01058315;0.00440281;0.001626164;0.000726822;0.000723933;0.000536545;0.011626616;0.003606589;9
J00-J99;Age 0-10 Female;0.030427834;0.008061941;0.001263424;0.065672059;0.001493695;0.000980324;0.00320025;0.000969846;0.013278085;0.005530114;0.002153604;0.00090622;0.000717493;0.000677622;0.011034009;0.004549612;9
J00-J99;Age 0-10 Male;0.022900882;0.00704071;0.03383737;0.05797502;0.001839568;0.000862486;0.002512834;0.000851057;0.008742975;0.004839466;0.001257779;0.000802957;0.000727381;0.000587337;0.012041125;0.003953278;9
J00-J99;Age 11-60 All;0.012685277;0.005290085;0.008172191;0.044846257;0.001933721;0.00063638;0.000974338;0.000649105;0.005520497;0.003612555;0.000412101;0.00061153;0.000936882;0.000425886;0.002547033;0.003087263;9
J00-J99;Age 11-60 Female;0.016822766;0.006138965;0.02998414;0.05181953;0.001691945;0.000739596;0.001557617;0.000752694;0.007784576;0.004187883;0.000902648;0.000707243;0.000938835;0.000495751;0.003670947;0.003594172;9
J00-J99;Age 11-60 Male;0.008191431;0.005848651;-0.01591455;0.04978733;0.002196698;0.000702595;0.000338986;0.000717972;0.003053214;0.003997395;-0.000128259;0.000678247;0.000935699;0.000469282;0.001335444;0.003399981;9
J00-J99;Age 60+All;-0.001536185;0.005823267;-0.06581011;0.04914525;0.001506322;0.000697732;-0.000479675;0.000714885;-0.003649853;0.003970938;-0.000867588;0.00067128;8.78E-05;0.000468796;0.000926352;0.00339525;9
J00-J99;Age 60+ Female;-0.000655962;0.00732939;-0.09693494;0.06162436;0.001938551;0.000876678;-0.000264846;0.000898969;-0.00306067;0.004993889;-0.001067957;0.000840374;0.000501085;0.000591714;0.001721212;0.004263424;9
J00-J99;Age 60+ Male;-0.002536776;0.006982751;-0.0312222;0.0591832;0.001024001;0.000838604;-0.000723737;0.000858162;-0.004316714;0.004766609;-0.000641704;0.000809972;-0.000365831;0.000560291;5.05E-05;0.004081637;9
J00-J99;All: LAG 10;0.010505887;0.004700439;-0.03594872;0.03971911;0.001744619;0.000567274;0.000551984;0.000574186;0.00508183;0.003216833;0.000384348;0.000540479;0.000860792;0.000382572;0.003440704;0.002701565;10
J00-J99;Female;0.011124678;0.005391467;-0.02589195;0.04534036;0.001649056;0.000649134;0.000535039;0.000658659;0.006004065;0.003684754;0.000531206;0.000617026;0.000922608;0.000439516;0.002959062;0.003102004;10
J00-J99;Male;0.009890363;0.004881616;-0.04577623;0.04143104;0.001837904;0.000590593;0.000566706;0.000596106;0.004175035;0.003344744;0.000238002;0.000563737;0.000800723;0.000396705;0.003887329;0.002802112;10
J00-J99;Warm All;0.01715212;0.003095406;0.103280495;0.036232129;0.002533119;0.00036296;0.001489183;0.000430501;0.008294999;0.002105417;0.000939344;0.000448397;0.001026063;0.000208967;0.006316513;0.002215931;10
J00-J99;Warm Female;0.02035208;0.003878356;0.151294669;0.045305901;0.002594047;0.000454665;0.001915651;0.000540354;0.01069041;0.002632141;0.001387631;0.000560015;0.001223574;0.000261406;0.004635801;0.002787194;10
J00-J99;Warm Male;0.014099993;0.003706587;0.05771752;0.04336237;0.002474922;0.000435673;0.001085964;0.00051365;0.006002888;0.002522651;0.000507317;0.000537157;0.000838025;0.000250502;0.007863638;0.002638234;10
J00-J99;Cold All;0.002671162;0.005812599;-0.08635686;0.04084425;0.001126642;0.000729531;-7.04E-05;0.000642862;0.000281789;0.004033813;-8.75E-05;0.000581016;0.000350854;0.0006237;0.002026971;0.002894884;10
J00-J99;Cold Female;0.001310537;0.006478475;-0.08927393;0.04540227;0.000953718;0.000810275;-0.000335239;0.000716969;1.98E-06;0.004491189;-5.93E-05;0.000645526;0.000149162;0.000696585;0.002000934;0.00323382;10
J00-J99;Cold Male;0.004007121;0.005788135;-0.08343108;0.0407845;0.001298874;0.000728994;0.000189557;0.000639695;0.000555372;0.00402111;-0.00011584;0.000580399;0.000546905;0.000619804;0.002043682;0.002876385;10
